Feature
226,ENSG00000124733
227,ENSG00000102871
228,ENSG00000101189
229,ENSG00000135070
230,ENSG00000273156
231,ENSG00000167447
232,ENSG00000139725
233,ENSG00000198937
234,ENSG00000229717
235,ENSG00000136003
236,ENSG00000198912
237,ENSG00000175283
238,ENSG00000166140
239,ENSG00000141570
240,ENSG00000143401
241,ENSG00000134202
242,ENSG00000153044
243,ENSG00000198168
244,ENSG00000010219
245,ENSG00000130005
246,ENSG00000225663
247,ENSG00000124243
248,ENSG00000105700
249,ENSG00000271601
250,ENSG00000180329
251,ENSG00000189227
252,ENSG00000234719
253,ENSG00000142552
254,ENSG00000153485
255,ENSG00000152944
256,ENSG00000174446
257,ENSG00000100865
258,ENSG00000185551
259,ENSG00000186660
260,ENSG00000018610
261,ENSG00000188486
262,ENSG00000173237
263,ENSG00000214113
264,ENSG00000198042
265,ENSG00000250988
266,ENSG00000167513
267,ENSG00000175874
268,ENSG00000196371
269,ENSG00000137492
270,ENSG00000246273
271,ENSG00000174013
272,ENSG00000177951
273,ENSG00000232527
274,ENSG00000133895
275,ENSG00000078967
276,ENSG00000050555
277,ENSG00000135245
278,ENSG00000227057
279,ENSG00000182054
280,ENSG00000165169
281,ENSG00000213190
282,ENSG00000156603
283,ENSG00000129460
284,ENSG00000173465
285,ENSG00000122694
286,ENSG00000177542
287,ENSG00000177732
288,ENSG00000135451
289,ENSG00000107020
290,ENSG00000148290
291,ENSG00000091164
292,ENSG00000146707
293,ENSG00000179772
294,ENSG00000105058
295,ENSG00000196155
296,ENSG00000164885
297,ENSG00000196517
298,ENSG00000143013
299,ENSG00000007376
300,ENSG00000136159
301,ENSG00000162976
302,ENSG00000065268
303,ENSG00000104976
304,ENSG00000143155
305,ENSG00000104442
306,ENSG00000149476
307,ENSG00000198791
308,ENSG00000287424
309,ENSG00000241990
310,ENSG00000184897
311,ENSG00000141349
312,ENSG00000267855
313,ENSG00000111845
314,ENSG00000108523
315,ENSG00000103852
316,ENSG00000177889
317,ENSG00000196839
318,ENSG00000170638
319,ENSG00000229953
320,ENSG00000198464
321,ENSG00000087077
322,ENSG00000160783
323,ENSG00000139405
324,ENSG00000168283
325,ENSG00000131116
326,ENSG00000091640
327,ENSG00000105617
328,ENSG00000187624
329,ENSG00000051180
330,ENSG00000130363
331,ENSG00000165233
332,ENSG00000149636
333,ENSG00000081870
334,ENSG00000160813
335,ENSG00000048162
336,ENSG00000273248
337,ENSG00000115685
338,ENSG00000108666
339,ENSG00000139428
340,ENSG00000132846
341,ENSG00000204370
342,ENSG00000184182
343,ENSG00000066379
344,ENSG00000125457
345,ENSG00000259589
346,ENSG00000131188
347,ENSG00000136997
348,ENSG00000100068
349,ENSG00000152904
350,ENSG00000155959
351,ENSG00000133104
352,ENSG00000253626
353,ENSG00000085231
354,ENSG00000146066
355,ENSG00000198060
356,ENSG00000155330
357,ENSG00000131351
358,ENSG00000168256
359,ENSG00000136631
360,ENSG00000100908
361,ENSG00000052723
362,ENSG00000130349
363,ENSG00000204438
364,ENSG00000077348
365,ENSG00000114446
366,ENSG00000123545
367,ENSG00000101210
368,ENSG00000245694
369,ENSG00000153140
370,ENSG00000109576
371,ENSG00000156860
372,ENSG00000223496
373,ENSG00000108179
374,ENSG00000154719
375,ENSG00000171130
376,ENSG00000214413
377,ENSG00000154328
378,ENSG00000063322
379,ENSG00000215440
380,ENSG00000204209
381,ENSG00000265688
382,ENSG00000178531
383,ENSG00000067829
384,ENSG00000168159
385,ENSG00000104812
386,ENSG00000111328
387,ENSG00000221923
388,ENSG00000168298
389,ENSG00000075188
390,ENSG00000183475
391,ENSG00000116199
392,ENSG00000167515
393,ENSG00000185187
394,ENSG00000203321
395,ENSG00000176046
396,ENSG00000171174
397,ENSG00000237943
398,ENSG00000169599
399,ENSG00000150776
400,ENSG00000175324
401,ENSG00000138030
402,ENSG00000160447
403,ENSG00000145604
404,ENSG00000171960
405,ENSG00000204392
406,ENSG00000247240
407,ENSG00000004975
408,ENSG00000003249
409,ENSG00000068971
410,ENSG00000161036
411,ENSG00000140968
412,ENSG00000074370
413,ENSG00000167778
414,ENSG00000110200
415,ENSG00000125652
416,ENSG00000131187
417,ENSG00000170779
418,ENSG00000131944
419,ENSG00000070495
420,ENSG00000164758
421,ENSG00000102054
422,ENSG00000204564
423,ENSG00000072864
424,ENSG00000197568
425,ENSG00000272525
426,ENSG00000174109
427,ENSG00000162607
428,ENSG00000102738
429,ENSG00000114784
430,ENSG00000197579
431,ENSG00000237765
432,ENSG00000224032
433,ENSG00000151304
434,ENSG00000169592
435,ENSG00000113328
436,ENSG00000162384
437,ENSG00000157778
438,ENSG00000160691
439,ENSG00000079616
440,ENSG00000096080
441,ENSG00000136271
442,ENSG00000052802
443,ENSG00000105963
444,ENSG00000257337
445,ENSG00000166823
446,ENSG00000141030
447,ENSG00000168078
448,ENSG00000004487
449,ENSG00000094804
450,ENSG00000205362
451,ENSG00000187051
452,ENSG00000271605
453,ENSG00000183684
454,ENSG00000143436
455,ENSG00000083937
456,ENSG00000124380
457,ENSG00000186104
458,ENSG00000177045
459,ENSG00000179041
460,ENSG00000123737
461,ENSG00000134077
462,ENSG00000213889
463,ENSG00000180822
464,ENSG00000173039
465,ENSG00000184937
466,ENSG00000143862
467,ENSG00000153885
468,ENSG00000068438
469,ENSG00000224531
470,ENSG00000267100
471,ENSG00000163069
472,ENSG00000165506
473,ENSG00000082146
474,ENSG00000260136
475,ENSG00000166452
476,ENSG00000141101
477,ENSG00000164162
478,ENSG00000244187
